date,label,record_id,short_alias,formal_column,aggregation,factor_count,n,pearson_ic,rank_ic,pearson_ic_rolling20,pearson_ic_cumulative,rank_ic_rolling20,rank_ic_cumulative
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2881,2879,0.10960089684718029,0.1296401670208458,0.022909394376542304,2.6925208174158044,0.01624977973881922,2.9509175461724846
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2881,2879,0.05874928880847583,0.09270608072280892,-0.011552923189487398,-6.980827963610344,-0.020582036312112834,-6.729355823340617
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2881,2879,0.23608976489689495,0.24895519395124305,0.048402497776475165,1.064738189496168,0.027710414276750677,-3.4836594681154436
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2881,2879,0.24286775375651937,0.23199241029172607,0.03876992297676833,3.97624309891569,0.01625311885982818,-1.798684496958557
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2881,2879,0.020386316114023435,0.05168683550999521,0.0064390691405423195,3.0761739572692983,0.004249069600340936,4.496925563026456
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2881,2879,-0.028205494381883238,0.024502240127823673,-0.034146280856496056,-10.400094025108736,-0.03707782112205438,-8.634108861231754
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2881,2879,0.11310278224882123,0.13185010273203077,0.02365468237158858,2.835190723933931,0.01707122141320063,3.088785926052005
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2881,2879,0.06139828588245661,0.09475932565538761,-0.011344402300602099,-6.925639648308257,-0.020155468891738658,-6.671089445035808
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2881,2879,0.10961592714856307,0.1296524505330185,0.023112730875390626,2.7633544540070303,0.016555891830721398,3.0159898852712748
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2881,2879,0.05855922300659026,0.09230391677149656,-0.011590377697062493,-6.9814308212590594,-0.02058851577512113,-6.752592628181159
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2881,2879,-0.04894271326086192,-0.013522290739114528,-0.012867579418401878,-2.4614299358842953,-0.005093334076943272,2.7782717834104735
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2881,2879,-0.11497526035344133,-0.08055396420974528,-0.04317763805474968,-9.312234716544022,-0.043212551413469774,-4.344047652136391
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2881,2879,0.15113284367105517,0.21201958767575538,0.043541503775081376,5.568539934710419,0.03708564562619067,-0.6666319659169323
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2881,2879,0.0949733749609234,0.17668238046512202,-0.0007923720893584833,-4.058573144734904,-0.004551476648339809,-9.114662218517216
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2881,2879,0.11053598651966513,0.19669137445648566,0.02356394461863878,1.556566172648685,0.02398701206375413,-5.707806761925149
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2881,2879,0.18654741538770644,0.2537935157868669,0.02728929030066608,3.142978799491151,0.02582118546553528,-2.9369623334844905
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2881,2879,-0.018660177214672086,0.09673916851210348,0.0013030433440901043,-0.493840685833141,0.018000829808470332,-2.361530790923846
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2881,2879,-0.03176685664828229,0.06322888683331697,-0.008676768906801139,-2.834580614337174,0.009026958357212204,-4.312685612633325
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2881,2879,0.15536282955152683,0.19464359425483388,0.039414489598784797,7.37343941827467,0.03184820144409741,5.611683954372691
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2881,2879,0.05279968762741512,0.10004761985560234,-0.01905565467561383,-8.991334657845218,-0.029688716531026428,-11.691787662934068
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2881,2879,0.14813720964422894,0.1722285097449482,0.029149389067338504,3.421991116916936,0.01970957403201985,1.5828923749888535
2026-06-11,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2881,2879,0.08945343655119638,0.12836686844749032,-0.00511152707207555,-5.9532980929185,-0.01746892416580454,-7.783018712011832
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2883,2879,0.01927291738268013,-0.022086343133673775,0.02046110184037135,2.720124888199307,0.00938051229480282,2.930340749126815
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2883,2879,0.005118204587539009,-0.020811759664973388,-0.013474504610382066,-6.968143213421139,-0.026044015273563835,-6.751954812039778
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2883,2879,0.019382833026914688,-0.022061503664191188,0.020427256596259998,2.711903650442719,0.00934555451925212,2.9288560425082935
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2883,2879,0.005334561562313951,-0.02061087066774112,-0.013489605284370664,-6.97549340204803,-0.026052197977676904,-6.749966694008358
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2883,2879,0.029005291431564346,-0.026292437937182146,0.050456260591057275,1.0937434809277324,0.02432486470100046,-3.5099519060526254
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2883,2879,0.0303990238393458,-0.028146201803167244,0.042542073382003866,4.006642122755036,0.014146619552168917,-1.8268306987617242
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2883,2879,0.010919684583340613,-0.029151582715909303,0.0017943205569042042,3.0870936418526393,-0.0043858936275290115,4.467773980310547
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2883,2879,-0.010320972778050008,-0.02708242188462708,-0.03868657124092763,-10.410414997886786,-0.04444179193009158,-8.66119128311638
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2883,2879,0.01986236549744718,-0.021122104944348567,0.02117466684177662,2.855053089431378,0.010157793525172012,3.0676638211076566
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2883,2879,0.005013569831153882,-0.02147812780391099,-0.01323747936124301,-6.920626078477103,-0.025631174880522346,-6.692567572839718
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2883,2879,0.01922288447765118,-0.022406432419370383,0.02061512462927164,2.7825773384846815,0.00963241268330649,2.9935834528519045
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2883,2879,0.005214280656866761,-0.02062502444987962,-0.013521212678397409,-6.976216540602192,-0.026050063674069406,-6.773217652631038
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2883,2879,0.012779409677348004,-0.004855200794758111,-0.01789291817808958,-2.448650526206947,-0.012888339123900467,2.7734165826157153
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2883,2879,-0.004366179620945318,-0.041002510727885126,-0.04757239793329617,-9.316600896164967,-0.05162770599450274,-4.385050162864276
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2883,2879,0.01725248354391551,-0.02476972102767985,0.04283674693996436,5.585792418254334,0.034967446728026624,-0.6914016869446121
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2883,2879,-0.02563124962469006,-0.04979203635060958,-0.001438240551732653,-4.084204394359594,-0.00595915016249971,-9.164454254867826
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2883,2879,0.015127345653232704,-0.03884006325205905,0.02439157857463676,1.5716935183019176,0.023295226139923537,-5.7466468251772085
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2883,2879,0.0201160311590989,-0.040204613176537736,0.0289259754928424,3.16309483065025,0.024235034773962754,-2.977166946661028
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2883,2879,-0.01910174672189317,-0.058090940539368675,-0.00026239203200187345,-0.5129424325550341,0.017376087426487243,-2.4196217314632147
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2883,2879,0.015719222929554272,0.009516738124198334,-0.007312282559330358,-2.8188613914076197,0.0127093495642467,-4.303168874509126
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2883,2879,0.035287019028565826,-0.009985831053257068,0.03888170716460708,7.408726437303236,0.026788284593720783,5.6016981233194345
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2883,2879,-0.035804623364752965,-0.0598394935448733,-0.021944432242956984,-9.027139281209971,-0.0356298857079665,-11.751627156478941
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2883,2879,0.017478230348716383,-0.03127021706185404,0.027339949233761356,3.4394693472656526,0.01343398511679989,1.5516221579269995
2026-06-12,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2883,2879,-0.001130205165209809,-0.03428125404943885,-0.006815303771236868,-5.954428298083709,-0.02273617731839313,-7.817299966061271
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2882,2878,-0.020358883810431536,-0.07403257083557095,0.012329566047192982,2.6997660043888754,-0.0032313858848434054,2.856308178291244
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2882,2878,0.01821134523375867,-0.029882499763998423,-0.015894907162189487,-6.949931868187381,-0.03342347721207179,-6.781837311803776
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2882,2878,-0.020556261280864283,-0.07425936158110591,0.012312253600931935,2.691347389161855,-0.003258045063518661,2.8545966809271874
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2882,2878,0.01805230684577527,-0.030124635860302177,-0.0159154769791569,-6.957441095202254,-0.03344158997957013,-6.78009132986866
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2882,2878,0.13222413461901078,0.06541829077258485,0.049428753838563946,1.2259676155467432,0.017936727150116318,-3.444533615280041
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2882,2878,0.13087434161758013,0.04900192829130335,0.0414482167910171,4.137516464372616,0.006733307159720372,-1.7778287704704208
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2882,2878,-0.09474619383589776,-0.14407151388141662,-0.00860496248994956,2.9923474480167416,-0.019014722502237947,4.32370246642913
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2882,2878,-0.05312682574535488,-0.0750748961140711,-0.042320042589589345,-10.463541823632141,-0.05202237729592964,-8.736266179230451
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2882,2878,-0.01888614732473714,-0.07159660327248693,0.013035618317991804,2.8361669421066407,-0.0023893438901282983,2.9960672178351695
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2882,2878,0.020071039623696215,-0.027609391000300937,-0.015567965942341935,-6.900555038853407,-0.03289451186044746,-6.720176963840019
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2882,2878,-0.020381627084875505,-0.07418541235793272,0.01248415172974789,2.762195711399806,-0.0029779777184172906,2.919398040493972
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2882,2878,0.01834715357540731,-0.02954425867868162,-0.015920840412585124,-6.957869387026785,-0.033405962447932355,-6.80276191130972
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2882,2878,-0.1096373683242614,-0.13628723129141831,-0.025854030335194778,-2.5582878945312086,-0.024913112070903097,2.637129351324297
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2882,2878,-0.08055166186771302,-0.09921694311434105,-0.05039423734520293,-9.39715255803268,-0.05771862519171641,-4.484267105978617
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2882,2878,0.05615197385092024,0.0261495317983388,0.03841801993715994,5.641944392105255,0.02795663488316829,-0.6652521551462733
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2882,2878,0.023456274208196265,0.04769664109014467,-0.004336207693283552,-4.0607481201513975,-0.011322853163722894,-9.116757613777681
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2882,2878,0.0427900302053897,0.04254167477573303,0.02196029913500739,1.6144835485073072,0.017969809312584777,-5.7041051504014755
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2882,2878,0.08080379661639434,0.07551648805201872,0.026942978822761886,3.243898627266644,0.018904769352498293,-2.9016504586090095
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2882,2878,-0.0006621844630495794,0.06695136205878575,-0.0015728899503951951,-0.5136046170180838,0.017592135000690505,-2.3526703694044286
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2882,2878,-0.033956381638112376,0.04555394400935525,-0.006444783387016701,-2.852817773045732,0.017471720753914628,-4.257614930499771
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2882,2878,-0.0025622507477330984,-0.06023598298297505,0.030559981810377307,7.406164186555503,0.013776353182054474,5.54146214033646
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2882,2878,0.018076864767620392,-0.020581567886403255,-0.02388337433810588,-9.009062416442351,-0.0426000233035415,-11.772208724365345
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2882,2878,-0.006782547610036221,-0.06131002733793915,0.019302073162075856,3.4326867996556163,0.0006218892213876316,1.4903121305890603
2026-06-15,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2882,2878,0.037917229865424944,-0.012027217809842877,-0.009154446583127019,-5.916511068218284,-0.03037702837419188,-7.829327183871114
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2885,2883,0.05835705909920749,0.03081458267174996,0.016583406883626386,2.758123063488083,-0.000622441893767707,2.8871227609629937
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2885,2883,-0.03573378594245597,-0.04807912748854057,-0.019877350337776906,-6.9856656541298365,-0.037945717738585336,-6.829916439292317
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2885,2883,0.05815782689181976,0.030539667461456765,0.01655403981957166,2.7495052160536746,-0.0006594941316290009,2.8851363483886443
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2885,2883,-0.03575166163612127,-0.0480986257175324,-0.019895299258477862,-6.993192756838376,-0.03796768506956727,-6.8281899555861925
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2885,2883,0.160047042720496,0.13927557392609263,0.054750608033244365,1.3860146582672392,0.02200524131221878,-3.305258041353948
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2885,2883,0.12097290184653069,0.09510431816326984,0.04518272531331269,4.2584893662191465,0.009147869634932236,-1.682724452307151
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2885,2883,-0.014532236038038085,-0.03310290842624269,-0.00627472674207485,2.977815211978703,-0.0181145060103943,4.290599558002887
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2885,2883,-0.11156481091414402,-0.11967620036007778,-0.049732993965714276,-10.575106634546286,-0.06039180440303442,-8.85594237959053
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_buy,dm05_lot_floor_buy,dm05_lot_floor_buy,buy,2885,2883,0.059954843744981653,0.032034537873430594,0.01740258118434406,2.8961217858516224,0.0002755932443832359,3.0281017557086
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm05_lot_floor_sell,dm05_lot_floor_sell,dm05_lot_floor_sell,sell,2885,2883,-0.03375324170016109,-0.04721066436215205,-0.019416409409321597,-6.9343082805535685,-0.03736734777435084,-6.767387628202171
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_buy,dm06_soft_under_buy,dm06_soft_under_buy,buy,2885,2883,0.05856989255642186,0.031151581311865465,0.01677035414560884,2.820765603956228,-0.0003273311892243549,2.950549621805837
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm06_soft_under_sell,dm06_soft_under_sell,dm06_soft_under_sell,sell,2885,2883,-0.03582395038956122,-0.0484667345562772,-0.019906649552043004,-6.993693337416346,-0.037950590855292336,-6.851228645865997
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_buy,dm07_fresh_match_buy,dm07_fresh_match_buy,buy,2885,2883,-0.04099074815131526,-0.026635397781728597,-0.02460628932895853,-2.5992786426825236,-0.02410429816113968,2.6104939535425684
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm07_fresh_match_sell,dm07_fresh_match_sell,dm07_fresh_match_sell,sell,2885,2883,-0.13344635356435772,-0.13507204682886018,-0.05796435245497685,-9.530598911597037,-0.06689538795096531,-4.619339152807477
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,dm08_adaptive_repeat_buy,buy,2885,2883,0.09785024285466809,0.11618858644847684,0.04237375124774152,5.739794634959923,0.031149755156194097,-0.5490635686977965
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,dm08_adaptive_repeat_sell,sell,2885,2883,0.0016597854443937067,0.033231345860692894,-0.008475727796220137,-4.0590883347070035,-0.01311313462326561,-9.083526267916987
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_buy,dm09_two_level_buy,dm09_two_level_buy,buy,2885,2883,0.12355051242518923,0.13722156115031864,0.028294994325135724,1.7380340609324965,0.02382699441167401,-5.566883589251157
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm09_two_level_sell,dm09_two_level_sell,dm09_two_level_sell,sell,2885,2883,0.06239900086113323,0.09916995192150174,0.02850894199932565,3.3062976281277776,0.021665541103122656,-2.8024805066875076
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_buy,dm10_excess_cancel_buy,dm10_excess_cancel_buy,buy,2885,2883,0.015594214055321864,0.08141875504102346,6.1091059616469845e-06,-0.4980104029627619,0.021471487674305265,-2.2712516143634054
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm10_excess_cancel_sell,dm10_excess_cancel_sell,dm10_excess_cancel_sell,sell,2885,2883,-0.025322455786449437,0.04544945074023508,-0.00962496191704052,-2.8781402288321813,0.015126679898513073,-4.212165479759536
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_buy,dm11_recent_buy,dm11_recent_buy,buy,2885,2883,0.05174955491978276,0.02127845367523741,0.032885822521311274,7.457913741475285,0.013863172987000886,5.5627405940116965
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm11_recent_sell,dm11_recent_sell,dm11_recent_sell,sell,2885,2883,-0.013299338141147206,-0.027399967843001864,-0.026959244067871056,-9.022361754583498,-0.04610072114916873,-11.799608692208347
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_buy,dm12_persistent_buy,dm12_persistent_buy,buy,2885,2883,0.0780872128650518,0.054587959288435725,0.023813800900442838,3.510774012520668,0.0035324112471820214,1.544900089877496
2026-06-16,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm12_persistent_sell,dm12_persistent_sell,dm12_persistent_sell,sell,2885,2883,-0.019614968893339305,-0.03293589695167912,-0.01325059804140979,-5.936126037111624,-0.03516528456308443,-7.8622630808227925
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_buy,dm01_exact_buy,dm01_exact_buy,buy,2884,2880,0.08257286362056301,0.09514505029825875,0.013582335358245875,2.840695927108646,-0.005454815816387739,2.9822678112612526
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm01_exact_sell,dm01_exact_sell,dm01_exact_sell,sell,2884,2880,0.04373855652896736,0.0673699364495105,-0.023196473662318882,-6.941927097600869,-0.04271383040797586,-6.762546502842806
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_buy,dm02_confirmed_buy,dm02_confirmed_buy,buy,2884,2880,0.08262245075610718,0.09516801697098223,0.013549148743891121,2.832127666809782,-0.0054849676833025884,2.9803043653596264
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm02_confirmed_sell,dm02_confirmed_sell,dm02_confirmed_sell,sell,2884,2880,0.04376212999276748,0.0673439046911702,-0.023209758733854027,-6.949430626845609,-0.04272979678782253,-6.760846050895022
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_buy,dm03_price_room_buy,dm03_price_room_buy,buy,2884,2880,0.08794711407522561,0.09815262954854304,0.05104236267776167,1.4739617723424647,0.016469305554446655,-3.207105411805405
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm03_price_room_sell,dm03_price_room_sell,dm03_price_room_sell,sell,2884,2880,0.10754898037079655,0.10131743435170974,0.04204991624558777,4.366038346589943,0.004318471661428029,-1.5814070179554414
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_buy,dm04_price_cap_buy,dm04_price_cap_buy,buy,2884,2880,0.06314137419491367,0.07320008038306568,-0.008490987555596744,3.0409565861736167,-0.022480450668564467,4.363799638385952
2026-06-17,ret_intraday_vwap_0944_0945_from_d1_0935_last,dm04_price_cap_sell,dm04_price_cap_sell,dm04_price_cap_sell,sell,2884,2880,0.002381356948894923,0.034634042859647905,-0.05287558668137622,-10.57272527759739,-0.06473541971613213,-8.821308336730882
