period,formal_column,mean,std,icir,ordinary_t,nw_se,nw_t,ci_low,ci_high,positive_fraction,valid_days
2024Q3,dm06_soft_under_buy,-0.0003103129297960393,0.0029144470258378875,-0.106474033339764,-0.851792266718112,0.0003429428776811368,-0.9048531110903072,-0.0009824809700510675,0.00036185511045898886,0.515625,64
2024Q3,dm06_soft_under_sell,-0.0008793543945412033,0.0030471206320330777,-0.28858535671247343,-2.3086828536997874,0.0003843164756869133,-2.2880996526872215,-0.0016326146868875535,-0.00012609410219485315,0.421875,64
2024Q3,dm07_fresh_match_buy,-0.00035189629909589365,0.001995716766693001,-0.17632577175718317,-1.4106061740574654,0.00023941564111183103,-1.469813323230302,-0.0008211509556750825,0.00011735835748329516,0.453125,64
2024Q3,dm07_fresh_match_sell,-0.0006662928649595493,0.002391702646140558,-0.2785851602559091,-2.228681282047273,0.0003096472487482645,-2.1517803489390235,-0.0012732014725061478,-5.938425741295076e-05,0.390625,64
2024Q3,dm08_adaptive_repeat_buy,,,,,,,,,,0
2024Q3,dm08_adaptive_repeat_sell,,,,,,,,,,0
2024Q3,dm09_two_level_buy,,,,,,,,,,0
2024Q3,dm09_two_level_sell,,,,,,,,,,0
2024Q3,dm10_excess_cancel_buy,,,,,,,,,,0
2024Q3,dm10_excess_cancel_sell,,,,,,,,,,0
2024Q3,dm11_recent_buy,-4.9639034932797544e-05,0.002825464096948886,-0.017568453616664568,-0.14054762893331654,0.00033866325796574155,-0.14657342881234234,-0.000713419020545651,0.0006141409506800559,0.546875,64
2024Q3,dm11_recent_sell,-0.0009480672732512155,0.0030299498104405668,-0.3128986724414959,-2.503189379531967,0.00037951916767138864,-2.4980748115260183,-0.0016919248418871373,-0.00020420970461529386,0.375,64
2024Q3,dm12_persistent_buy,-0.0002899341122956935,0.0030804068186288877,-0.09412202003394649,-0.7529761602715719,0.000357249647146762,-0.8115728443997188,-0.000990143420703347,0.00041027519611196,0.5,64
2024Q3,dm12_persistent_sell,-0.0006615001073898073,0.0030929635545708174,-0.2138725839210859,-1.7109806713686873,0.0003830748878784327,-1.7268166834254397,-0.0014123268876315353,8.93266728519207e-05,0.421875,64
2024Q4,dm01_exact_buy,-4.318075915504906e-05,0.004812928764296919,-0.008971825944188263,-0.0700722006728873,0.000620224471699421,-0.0696211793074423,-0.0012588207236859143,0.0011724592053758162,0.47540983606557374,61
2024Q4,dm01_exact_sell,-0.0007707958030922086,0.004549364267456151,-0.16942934392088396,-1.323285478447161,0.0006089636650003966,-1.2657500724476012,-0.001964364586492986,0.00042277298030856867,0.39344262295081966,61
2024Q4,dm02_confirmed_buy,-4.072993634535401e-05,0.004809164423712375,-0.008469233479422822,-0.06614682803783987,0.0006204862726418562,-0.06564196202429651,-0.0012568830307233922,0.001175423158032684,0.47540983606557374,61
2024Q4,dm02_confirmed_sell,-0.0007665047911364878,0.004551116896078406,-0.16842124881410267,-1.3154120039661392,0.0006090429362530054,-1.258539826193913,-0.0019602289461923784,0.0004272193639194028,0.39344262295081966,61
2024Q4,dm03_price_room_buy,0.00025936311910631523,0.007430491038121079,0.034905246204549545,0.08550004254736557,0.0028127050368183045,0.09221127551991852,-0.005253538753057561,0.005772264991270192,0.6666666666666666,6
2024Q4,dm03_price_room_sell,0.00016068473526597248,0.004794075867821761,0.03351735343708302,0.1572103227888662,0.0008613542657533709,0.18654895163888455,-0.0015275696256106344,0.001848939096142579,0.5909090909090909,22
2024Q4,dm04_price_cap_buy,-1.1610405301774282e-05,0.004681071338360211,-0.0024802880500089603,-0.01937166893873763,0.000619579525303139,-0.01873916878724117,-0.0012259862748959266,0.001202765464292378,0.47540983606557374,61
2024Q4,dm04_price_cap_sell,-0.0010498473621863309,0.004580799492745062,-0.22918430807745435,-1.7899866678848286,0.000618724459504151,-1.6967930490863155,-0.0022625473028144664,0.00016285257844180488,0.4262295081967213,61
2024Q4,dm05_lot_floor_buy,-4.621796045672494e-05,0.004790863774853534,-0.009647103868683454,-0.07534628986382276,0.0006184184829555419,-0.07473573596287153,-0.001258318187049587,0.0011658822661361372,0.47540983606557374,61
2024Q4,dm05_lot_floor_sell,-0.000763162355954436,0.004566277083291242,-0.16713010227674804,-1.3053278271412174,0.0006094957484144247,-1.2521208850755203,-0.0019577740228467083,0.0004314493109378362,0.4098360655737705,61
2024Q4,dm06_soft_under_buy,-3.551700742490451e-05,0.004803373771955997,-0.007394179406205467,-0.0577503873109119,0.0006184704539044238,-0.05742716923772915,-0.0012477190970775751,0.001176685082227766,0.45901639344262296,61
2024Q4,dm06_soft_under_sell,-0.0007725362690560578,0.004557508596392038,-0.16950846119470578,-1.3239034041093865,0.0006093718186457613,-1.267758444709349,-0.00196690503360175,0.00042183249548963426,0.39344262295081966,61
2024Q4,dm07_fresh_match_buy,-0.00024831267319148226,0.003161790834184821,-0.07853545228443384,-0.6133814907516819,0.0004198912664744814,-0.591373750819781,-0.001071299555481466,0.0005746742090985013,0.4918032786885246,61
2024Q4,dm07_fresh_match_sell,-0.0010214733814457786,0.004077818366064609,-0.250495066172252,-1.9564290093880468,0.0005332298917561077,-1.9156341331160536,-0.0020666039692877496,2.3657206396192516e-05,0.3770491803278688,61
2024Q4,dm08_adaptive_repeat_buy,,,,,,,,,,0
2024Q4,dm08_adaptive_repeat_sell,,,,,,,,,,0
2024Q4,dm09_two_level_buy,,,,,,,,,,0
2024Q4,dm09_two_level_sell,,,,,,,,,,0
2024Q4,dm10_excess_cancel_buy,,,,,,,,,,0
2024Q4,dm10_excess_cancel_sell,,,,,,,,,,0
2024Q4,dm11_recent_buy,0.00037224163206304393,0.004514968547280805,0.0824461185421172,0.6439247706233324,0.0005935436400316769,0.6271512437454096,-0.0007911039023990429,0.0015355871665251309,0.4918032786885246,61
2024Q4,dm11_recent_sell,-0.0007291895958073663,0.004422857472929141,-0.16486843636054216,-1.2876636516521611,0.0005817992955031825,-1.2533353021280473,-0.001869516214993604,0.00041113702337887143,0.4262295081967213,61
2024Q4,dm12_persistent_buy,1.2878010156117252e-05,0.004839385864215744,0.002661083558420532,0.020783726999714484,0.0006256345165200532,0.020583918911233023,-0.001213365642223187,0.0012391216625354216,0.47540983606557374,61
2024Q4,dm12_persistent_sell,-0.0006384527392746195,0.004821255309100305,-0.13242458620050993,-1.0342690814546054,0.0006280988395735891,-1.0164845069735513,-0.001869526464838854,0.0005926209862896152,0.4262295081967213,61
2025Q1,dm01_exact_buy,-5.7773833809197506e-05,0.0026686574748604475,-0.02164902553191795,-0.16344655845092979,0.00036404952460315223,-0.15869773177750018,-0.0007713109020313758,0.0006557632344129809,0.49122807017543857,57
2025Q1,dm01_exact_sell,-0.0001942232340625509,0.003087626100444693,-0.06290374149725514,-0.4749128336633465,0.0004057907590485195,-0.478629021809065,-0.000989573121797649,0.0006011266536725473,0.49122807017543857,57
2025Q1,dm02_confirmed_buy,-5.776359079985509e-05,0.002666959385181047,-0.021658969056978644,-0.163521630418841,0.00036441306093085537,-0.15851130761423313,-0.0007720131902243316,0.0006564860086246215,0.49122807017543857,57
2025Q1,dm02_confirmed_sell,-0.00019558925161170695,0.003086433964450606,-0.06337062573328776,-0.47843773234583065,0.00040557915025885716,-0.4822468104853859,-0.0009905243861190668,0.000599345882895653,0.49122807017543857,57
2025Q1,dm03_price_room_buy,-0.0009655975515825716,0.002411793296757288,-0.40036497028200546,-0.693452470099237,0.0009208822766878816,-1.0485569936860077,-0.0027705268138908195,0.0008393317107256762,0.3333333333333333,3
2025Q1,dm03_price_room_sell,0.00035587308887303495,0.006826968340654366,0.0521275434593453,0.11656073067517064,0.0029246041554299895,0.12168248075976379,-0.005376351055769744,0.006088097233515815,0.4,5
2025Q1,dm04_price_cap_buy,0.0001453949571373869,0.002449143278793037,0.059365639567252694,0.4482007498767161,0.00033331860108325216,0.43620415021804304,-0.0005079095009857873,0.0007986994152605611,0.49122807017543857,57
2025Q1,dm04_price_cap_sell,-0.00012094843066801763,0.0029632046872995173,-0.040816765438584195,-0.30815982124459196,0.0003990085314578575,-0.303122417523526,-0.0009030051523254182,0.0006611082909893831,0.49122807017543857,57
2025Q1,dm05_lot_floor_buy,-6.995480247062683e-05,0.0026462160135230363,-0.02643578684171463,-0.1995858138210545,0.00035808479835364106,-0.19535820228129358,-0.0007718010072437633,0.0006318914023025096,0.49122807017543857,57
2025Q1,dm05_lot_floor_sell,-0.00019892968022546055,0.0030978902774109916,-0.0642145661762148,-0.48480934296315886,0.0004082720987238492,-0.4872477958872581,-0.0009991429937242049,0.0006012836332732838,0.49122807017543857,57
2025Q1,dm06_soft_under_buy,-6.039042224833256e-05,0.0026503632115961817,-0.022785715551779946,-0.1720283799051125,0.00036166188195411157,-0.16698033511863167,-0.0007692477108783912,0.0006484668663817261,0.49122807017543857,57
2025Q1,dm06_soft_under_sell,-0.0002005760314028282,0.003082126140535587,-0.06507716500142129,-0.49132182127752694,0.0004057819158747126,-0.4942951461266134,-0.0009959085865172649,0.0005947565237116085,0.49122807017543857,57
2025Q1,dm07_fresh_match_buy,-6.474006630106576e-05,0.0017160992189359332,-0.03772513010128157,-0.2848184863137247,0.0002320476666728677,-0.2789946877265262,-0.0005195534929798865,0.00039007336037775493,0.47368421052631576,57
2025Q1,dm07_fresh_match_sell,0.00015944334852427785,0.002833060548658918,0.056279541430822345,0.42490121989566937,0.00037708523802872866,0.4228310536837575,-0.0005796437180120304,0.000898530415060586,0.5087719298245614,57
2025Q1,dm08_adaptive_repeat_buy,-0.0007251633974226337,0.0002581175876641981,-2.809430399473769,-3.973134573479067,,,,,0.0,2
2025Q1,dm08_adaptive_repeat_sell,0.0036495868976585376,,,,,,,,1.0,1
2025Q1,dm09_two_level_buy,,,,,,,,,,0
2025Q1,dm09_two_level_sell,,,,,,,,,,0
2025Q1,dm10_excess_cancel_buy,,,,,,,,,,0
2025Q1,dm10_excess_cancel_sell,,,,,,,,,,0
2025Q1,dm11_recent_buy,0.00018536183329806175,0.002748281253693583,0.0674464569624898,0.5092095833124121,0.0003562561641955154,0.5203049151911211,-0.0005129002485251484,0.0008836239151212719,0.5087719298245614,57
2025Q1,dm11_recent_sell,1.999241943887067e-05,0.002966475640940531,0.0067394517463598685,0.05088174486951333,0.0003786732390731867,0.05279596595683042,-0.0007222071291445752,0.0007621919680223167,0.5087719298245614,57
2025Q1,dm12_persistent_buy,7.570135041141772e-05,0.0028572949145532567,0.026494062627502268,0.20002578635533647,0.00038368570576048037,0.19730041874084056,-0.0006763226328791238,0.0008277253337019593,0.5087719298245614,57
2025Q1,dm12_persistent_sell,-2.0168585141578106e-05,0.0033163412140279004,-0.0060815772081191,-0.04591490102661533,0.00042137755368278285,-0.04786345396262188,-0.0008460685903598325,0.0008057314200766763,0.49122807017543857,57
2025Q2,dm01_exact_buy,-0.00022370749472709644,0.003654949161851226,-0.06120673224734785,-0.47410530933950934,0.0005000699152915663,-0.4473524359022149,-0.0012038445286985664,0.0007564295392443736,0.5166666666666667,60
2025Q2,dm01_exact_sell,-0.0010077036378515229,0.0036389187613833154,-0.27692391722107307,-2.1450434391274746,0.0005035037921816271,-2.001382419554881,-0.0019945710705275123,-2.083620517553367e-05,0.48333333333333334,60
2025Q2,dm02_confirmed_buy,-0.00022774642737098444,0.003652548752946919,-0.06235274127066366,-0.4829822570633205,0.0004995340033346544,-0.4559177670602126,-0.001206833073906907,0.0007513402191649381,0.5166666666666667,60
2025Q2,dm02_confirmed_sell,-0.001007974557238395,0.0036378958514874803,-0.277076254622916,-2.146223439568159,0.0005035584174273719,-2.001703322502349,-0.001994949055396044,-2.1000059080745906e-05,0.48333333333333334,60
2025Q2,dm03_price_room_buy,-0.0031636197852738177,0.006436181576588313,-0.4915367516636762,-0.9830735033273524,0.003114971302219838,-1.015617634428706,-0.0092689635376247,0.0029417239670770645,0.5,4
2025Q2,dm03_price_room_sell,-0.00036519181778107545,0.005961019217063266,-0.061263318315720766,-0.13698894428115957,0.002646495326392655,-0.13799072839431598,-0.00555232265751068,0.004821939021948529,0.6,5
2025Q2,dm04_price_cap_buy,-0.0001884091892177647,0.003912434410773332,-0.04815651061113219,-0.37301872721675144,0.0005396584512299548,-0.34912672781896514,-0.001246139753628476,0.0008693213751929466,0.5166666666666667,60
2025Q2,dm04_price_cap_sell,-0.0012660866701778744,0.003943109868336647,-0.3210883572747005,-2.4871397207720243,0.0005472376784036574,-2.313595573081089,-0.002338672519849043,-0.00019350082050670586,0.38333333333333336,60
2025Q2,dm05_lot_floor_buy,-0.0002016248442528035,0.0036474567703316564,-0.055278199838533014,-0.42818309476592775,0.0005005763468691691,-0.4027854002967909,-0.001182754484116375,0.000779504795610768,0.5,60
2025Q2,dm05_lot_floor_sell,-0.0010012913082385697,0.003631194737661351,-0.2757470696499867,-2.13592761703979,0.0005044022976626668,-1.985104574024386,-0.0019899198116573964,-1.2662804819742841e-05,0.48333333333333334,60
2025Q2,dm06_soft_under_buy,-0.00020478123807143804,0.003642686463255039,-0.05621709146179142,-0.4354557180074747,0.0004985830311905982,-0.41072644927852414,-0.0011820039792050105,0.0007724415030621345,0.5166666666666667,60
2025Q2,dm06_soft_under_sell,-0.0009906475489868086,0.0036415383523260196,-0.2720409489451171,-2.1072201295018016,0.0005042499993923493,-1.9645960340715851,-0.001978977547795813,-2.3175501778040838e-06,0.48333333333333334,60
2025Q2,dm07_fresh_match_buy,-0.0002707532686913609,0.002799318731449303,-0.09672112919816842,-0.7491986452217644,0.0003951460640246512,-0.6851979390448134,-0.0010452395541796773,0.0005037330167969555,0.5333333333333333,60
2025Q2,dm07_fresh_match_sell,-0.0008858128008417653,0.002986957350589099,-0.2965602440446838,-2.2971457726645355,0.00041824166631221577,-2.1179448921296844,-0.0017055664668137083,-6.605913486982249e-05,0.38333333333333336,60
2025Q2,dm08_adaptive_repeat_buy,-0.005925914808481536,0.010004734314811185,-0.5923110621447195,-1.0259128535197408,0.004685992229215159,-1.2646019281756358,-0.015110459577743247,0.003258629960780175,0.3333333333333333,3
2025Q2,dm08_adaptive_repeat_sell,-0.0037438778273954066,0.009237538371247652,-0.40528955625758833,-0.8105791125151767,0.004293729205347755,-0.87194083472532,-0.012159587069877006,0.004671831415086192,0.5,4
2025Q2,dm09_two_level_buy,,,,,,,,,,0
2025Q2,dm09_two_level_sell,,,,,,,,,,0
2025Q2,dm10_excess_cancel_buy,,,,,,,,,,0
2025Q2,dm10_excess_cancel_sell,,,,,,,,,,0
2025Q2,dm11_recent_buy,-0.0002208806417842191,0.003742322571340763,-0.059022341760636664,-0.45718509338621666,0.000516047685500396,-0.4280237039916917,-0.0012323341053649952,0.0007905728217965569,0.5833333333333334,60
2025Q2,dm11_recent_sell,-0.001133666112791553,0.0036684213809178834,-0.309033776405451,-2.3937653388677966,0.0005001395492962803,-2.2666995929169653,-0.0021139396294122623,-0.00015339259617084362,0.43333333333333335,60
2025Q2,dm12_persistent_buy,-0.00045974551397907817,0.0037586489743586123,-0.12231669334259408,-0.947461032558053,0.0005098477047890583,-0.9017310652978047,-0.0014590470153656324,0.000539555987407476,0.5,60
2025Q2,dm12_persistent_sell,-0.0010896411427734755,0.0037592925212158843,-0.28985271473927443,-2.245189474076438,0.0005132586721423261,-2.1229863262228896,-0.002095628140172435,-8.365414537451631e-05,0.43333333333333335,60
2025Q3,dm01_exact_buy,0.0006769321473669193,0.002446817635797417,0.27665819367298594,2.2475817903565516,0.0003193663235869749,2.1196102950490534,5.097415313644858e-05,0.0013028901415973902,0.6363636363636364,66
2025Q3,dm01_exact_sell,-0.00011525876930534142,0.0025468749909529657,-0.0452549770659199,-0.36765317168445294,0.0002937291203459782,-0.3923981700199837,-0.0006909678451834587,0.00046045030657277584,0.5151515151515151,66
2025Q3,dm02_confirmed_buy,0.0006770739099913047,0.002446947207851253,0.2767014784049494,2.247933437181357,0.0003196191478930115,2.1183771825145676,5.0620380121002085e-05,0.0013035274398616073,0.6363636363636364,66
2025Q3,dm02_confirmed_sell,-0.00011715448916834171,0.0025494418404066544,-0.0459529954013992,-0.37332389944902683,0.0002936420642793289,-0.39897039089364844,-0.0006926929351558264,0.000458383956819143,0.5151515151515151,66
2025Q3,dm03_price_room_buy,,,,,,,,,,0
2025Q3,dm03_price_room_sell,-0.0012064181209033142,0.00033210801561452753,-3.6326076582974873,-5.137283017144676,,,,,0.0,2
2025Q3,dm04_price_cap_buy,0.0007950981755888735,0.002253638576491727,0.3528064277398973,2.8662129683613475,0.00029363690779761795,2.7077596666999213,0.00021956983630554226,0.0013706265148722046,0.6363636363636364,66
2025Q3,dm04_price_cap_sell,-0.0003691502586886834,0.002500100106401414,-0.1476541910235865,-1.1995483184810711,0.0002847723342366285,-1.2962995849938919,-0.0009273040337924752,0.00018900351641510846,0.45454545454545453,66
2025Q3,dm05_lot_floor_buy,0.0006866759361012936,0.002475172713875008,0.2774254629796188,2.253815115670335,0.0003229511703333943,2.126253127964865,5.3691642247840764e-05,0.0013196602299547465,0.6363636363636364,66
2025Q3,dm05_lot_floor_sell,-0.00013916855252614848,0.0025888203650966217,-0.05375751612683035,-0.43672812555220675,0.00029658964545228357,-0.46922930270854124,-0.0007204842576126242,0.00044214715256032727,0.5151515151515151,66
2025Q3,dm06_soft_under_buy,0.0006712505172953727,0.0024613969540576994,0.27271120011292477,2.2155162630917635,0.0003208601744669148,2.092034383546058,4.236457534021983e-05,0.0013001364592505255,0.6363636363636364,66
2025Q3,dm06_soft_under_sell,-0.00012109070226070257,0.002560694733492584,-0.04728822247997694,-0.38417133551430227,0.0002932857350541375,-0.4128762083786669,-0.0006959307429668122,0.000453749338445407,0.5303030303030303,66
2025Q3,dm07_fresh_match_buy,0.00039329657025601717,0.0015497613584606188,0.2537787951086092,2.0617086777445817,0.00020548521119402076,1.9139896636389246,-9.454443684263532e-06,0.0007960475841962979,0.6212121212121212,66
2025Q3,dm07_fresh_match_sell,-0.0003419795268593769,0.002019184256268843,-0.16936519081785284,-1.3759293146127343,0.00023695914026221498,-1.443200403584129,-0.0008064194417733183,0.00012246038805456446,0.48484848484848486,66
2025Q3,dm08_adaptive_repeat_buy,,,,,,,,,,0
2025Q3,dm08_adaptive_repeat_sell,,,,,,,,,,0
2025Q3,dm09_two_level_buy,,,,,,,,,,0
2025Q3,dm09_two_level_sell,,,,,,,,,,0
2025Q3,dm10_excess_cancel_buy,,,,,,,,,,0
2025Q3,dm10_excess_cancel_sell,,,,,,,,,,0
2025Q3,dm11_recent_buy,0.0008875284201584721,0.0025276916970435634,0.35112210132135274,2.8525294358511486,0.0003283217244597579,2.703227822096968,0.00024401784021734667,0.0015310390000995975,0.6212121212121212,66
2025Q3,dm11_recent_sell,-0.0002757256203527684,0.0024976602547429273,-0.11039356526940754,-0.8968415638733533,0.0002889368845765349,-0.9542762972504223,-0.0008420419141227768,0.00029059067341724,0.5,66
2025Q3,dm12_persistent_buy,0.0006943568680952912,0.002565558727057086,0.27064547802878697,2.1987342575469233,0.00032669208099493234,2.1254168940387084,5.4040389345223804e-05,0.0013346733468453586,0.5909090909090909,66
2025Q3,dm12_persistent_sell,-0.00010204640870520552,0.002697268704639401,-0.03783323794536375,-0.3073586780398656,0.0003167553543850135,-0.32216159030154534,-0.000722886903299832,0.0005187940858894211,0.5,66
2025Q4,dm01_exact_buy,0.0008163151463976445,0.003208191207636895,0.25444716152031654,1.9709392381158695,0.0004086182106987341,1.9977453892760964,1.5423453428125753e-05,0.0016172068393671634,0.6166666666666667,60
2025Q4,dm01_exact_sell,5.7567132216140074e-05,0.003413180262965851,0.016866127125122202,0.13064445894123095,0.0004191946867666791,0.1373279147695437,-0.0007640544538465508,0.000879188718278831,0.5166666666666667,60
2025Q4,dm02_confirmed_buy,0.0008170508107847512,0.0032124506734248497,0.25433878799878323,1.9700997804277325,0.00040956203505436835,1.9949378625298846,1.4309222078189281e-05,0.0016197923994913132,0.6166666666666667,60
2025Q4,dm02_confirmed_sell,6.198027942807734e-05,0.003417488722763032,0.018136205985185058,0.14048244748801803,0.0004192365193654089,0.14784084058778044,-0.000759723298528124,0.0008836838573842787,0.5166666666666667,60
2025Q4,dm03_price_room_buy,0.0026299674626582004,0.003422729331145406,0.7683831259242722,1.8821465854791797,0.0010608861219683515,2.4790290005666207,0.0005506306636002315,0.004709304261716169,0.8333333333333334,6
2025Q4,dm03_price_room_sell,0.0023904058856386756,0.002774525427935465,0.8615548668506475,1.4922568028935606,0.001288182129672189,1.8556427934976678,-0.00013443108851881463,0.004915242859796166,1.0,3
2025Q4,dm04_price_cap_buy,0.000885871157931068,0.0033049198329877837,0.2680461865031697,2.0762768326823675,0.0004385121106590437,2.0201748968795514,2.638742103934239e-05,0.0017453548948227935,0.6166666666666667,60
2025Q4,dm04_price_cap_sell,-0.0001500932148042159,0.0034340470092869392,-0.04370738501782535,-0.33855594856062626,0.0004188363452402554,-0.35835766525495427,-0.0009710124514751165,0.0006708260218666847,0.5,60
2025Q4,dm05_lot_floor_buy,0.0008156746493297327,0.0032201364493598386,0.25330437456831634,1.9620872484491494,0.0004089959573375622,1.9943342585572816,1.4042572948110856e-05,0.0016173067257113545,0.6333333333333333,60
2025Q4,dm05_lot_floor_sell,3.2100330668880984e-05,0.003407647063749119,0.00942008666635915,0.07296767755727906,0.0004178232599527587,0.07682753390156023,-0.000786833258838526,0.0008510339201762881,0.5166666666666667,60
2025Q4,dm06_soft_under_buy,0.0008260816772319446,0.0032098022531570174,0.2573621712737748,1.9935188065742213,0.00040939757841182824,2.0177981521936563,2.3662423544761253e-05,0.001628500930919128,0.6166666666666667,60
2025Q4,dm06_soft_under_sell,5.170495747280793e-05,0.0034168869907762168,0.015132182484344347,0.11721338150727446,0.00041957696702247095,0.12323116266303248,-0.0007706658978912351,0.000874075812836851,0.5166666666666667,60
2025Q4,dm07_fresh_match_buy,0.00045812576132744665,0.0021912121637217537,0.20907412294997682,1.6194811926163641,0.0002895641244405407,1.5821219642197717,-0.00010941992257601307,0.0010256714452309063,0.6333333333333333,60
2025Q4,dm07_fresh_match_sell,-3.670121645316342e-05,0.0028114174953753368,-0.013054345899723313,-0.10111852853051895,0.00035032724699423496,-0.1047626662443626,-0.0007233426205618639,0.000649940187655537,0.5,60
2025Q4,dm08_adaptive_repeat_buy,,,,,,,,,,0
2025Q4,dm08_adaptive_repeat_sell,,,,,,,,,,0
2025Q4,dm09_two_level_buy,,,,,,,,,,0
2025Q4,dm09_two_level_sell,,,,,,,,,,0
2025Q4,dm10_excess_cancel_buy,,,,,,,,,,0
2025Q4,dm10_excess_cancel_sell,,,,,,,,,,0
2025Q4,dm11_recent_buy,0.0008922215613623158,0.003199708379336834,0.278844649444971,2.159921366958836,0.0004126092437440877,2.1623886883050485,8.350744362390391e-05,0.0017009356791007277,0.6166666666666667,60
2025Q4,dm11_recent_sell,-4.187114392744977e-05,0.003364236052864072,-0.01244595898430006,-0.09640598374754943,0.00041118095909463946,-0.10183142726171933,-0.0008477858237529431,0.0007640435358980436,0.48333333333333334,60
2025Q4,dm12_persistent_buy,0.0007541629237175876,0.003329022951469154,0.2265418216431229,1.7547854048866118,0.0004122894047122227,1.8292076272102895,-5.392430951836884e-05,0.0015622501569535442,0.6333333333333333,60
2025Q4,dm12_persistent_sell,9.478461391744578e-05,0.003518574357693562,0.02693835749419189,0.2086636198983739,0.0004229104332907417,0.22412455795878514,-0.0007341198353324079,0.0009236890631672994,0.5166666666666667,60
2026Q1,dm01_exact_buy,0.000245654454855479,0.0031735742537644363,0.07740624142135265,0.5792552699932223,0.0004184919338164969,0.5869992585405367,-0.0005745897354248549,0.0010658986451358128,0.5357142857142857,56
2026Q1,dm01_exact_sell,-0.00033512208484301026,0.003263778422312229,-0.10267917777506246,-0.7683806079798743,0.0004193476074503039,-0.7991510596199716,-0.001157043395445606,0.00048679922575958534,0.44642857142857145,56
2026Q1,dm02_confirmed_buy,0.0002520479531232861,0.0031798777277562383,0.07926341032651413,0.593153049498191,0.0004193430534169441,0.6010543183427437,-0.0005698644315739244,0.0010739603378204965,0.5357142857142857,56
2026Q1,dm02_confirmed_sell,-0.00033757488307207227,0.0032623454408132043,-0.1034761306540012,-0.7743444572326581,0.0004195024845420381,-0.8047029410102197,-0.0011597997527744669,0.00048464998663032234,0.42857142857142855,56
2026Q1,dm03_price_room_buy,-0.00036099199694767265,0.0039008487127613813,-0.09254191165289492,-0.4240803151053069,0.0007268428852990205,-0.49665753665479145,-0.0017856040521337527,0.0010636200582384075,0.5238095238095238,21
2026Q1,dm03_price_room_sell,-0.0008954984823050366,0.003410539246050918,-0.2625680039723745,-1.0169215066319293,0.0008069471463153663,-1.109736227947528,-0.0024771148890831546,0.0006861179244730814,0.4,15
2026Q1,dm04_price_cap_buy,0.00044314878902475583,0.002996575701720776,0.1478850638648237,1.1066704832067071,0.00039070934417283936,1.1342159987571698,-0.00032264152555400925,0.001208939103603521,0.5535714285714286,56
2026Q1,dm04_price_cap_sell,-0.00035511565028482596,0.0032469490359586994,-0.10936902499917864,-0.8184428405448811,0.00042146602511894496,-0.8425724236837506,-0.001181189059517958,0.0004709577589483061,0.4642857142857143,56
2026Q1,dm05_lot_floor_buy,0.00024639928093461575,0.003180883164394861,0.07746253735210402,0.5796765501635047,0.0004190444831188775,0.5880026843467964,-0.0005749279059783841,0.0010677264678476156,0.5535714285714286,56
2026Q1,dm05_lot_floor_sell,-0.00034803283160200315,0.0032714473549486506,-0.10638497088316005,-0.7961122242934129,0.0004201870968521047,-0.8282806259624435,-0.0011715995414321285,0.00047553387822812205,0.42857142857142855,56
2026Q1,dm06_soft_under_buy,0.00024896732319414463,0.003155121088945402,0.0789089598071058,0.5905005846898109,0.0004168339915143001,0.5972817194914476,-0.0005680273001738836,0.0010659619465621729,0.5535714285714286,56
2026Q1,dm06_soft_under_sell,-0.00032614486602367205,0.003267660054079866,-0.09980991309559908,-0.746908997214827,0.0004197471269002442,-0.7770032124631615,-0.0011488492347481506,0.0004965595027008066,0.44642857142857145,56
2026Q1,dm07_fresh_match_buy,0.0004947724300770608,0.0024495892019240854,0.2019817974738093,1.5114933690235135,0.00033203308769605406,1.4901298949157131,-0.00015601242180720524,0.0011455572819613269,0.5178571428571429,56
2026Q1,dm07_fresh_match_sell,-0.0002150125365108812,0.002650725989724081,-0.08111458420991385,-0.6070059663682421,0.00037034774083876326,-0.5805693212112514,-0.0009408941085548571,0.0005108690355330948,0.42857142857142855,56
2026Q1,dm08_adaptive_repeat_buy,-0.000503389351997666,,,,,,,,0.0,1
2026Q1,dm08_adaptive_repeat_sell,,,,,,,,,,0
2026Q1,dm09_two_level_buy,,,,,,,,,,0
2026Q1,dm09_two_level_sell,,,,,,,,,,0
2026Q1,dm10_excess_cancel_buy,,,,,,,,,,0
2026Q1,dm10_excess_cancel_sell,,,,,,,,,,0
2026Q1,dm11_recent_buy,0.0002003290470930982,0.0030040129075967945,0.06668714591288528,0.49904090421563774,0.00040414940091087283,0.49568067314116054,-0.0005918037786922126,0.000992461872878409,0.5178571428571429,56
2026Q1,dm11_recent_sell,-0.0004048900425223957,0.0033349087303184166,-0.12140963224613852,-0.9085464946385438,0.0004287983265901431,-0.944243522921675,-0.001245334762639076,0.00043555467759428477,0.42857142857142855,56
2026Q1,dm12_persistent_buy,0.0001398212918296154,0.003321062910957738,0.042101368019340925,0.31505778928571027,0.000440505238833385,0.31741118947849983,-0.0007235689762838191,0.00100321155994305,0.5178571428571429,56
2026Q1,dm12_persistent_sell,-0.00027432228224411195,0.003410797512978595,-0.0804276070919703,-0.6018651003524459,0.0004414712761988019,-0.6213819494806272,-0.0011396059835937636,0.0005909614191055399,0.44642857142857145,56
2026Q2,dm01_exact_buy,0.0012053124191236308,0.002984182574610647,0.403900360982736,3.1285987432266014,0.00040166657705227577,3.0007784764395837,0.0004180459281011704,0.0019925789101460914,0.6833333333333333,60
